6194-16,6194,TSJ006A007B,ST,-,1.0000
6194-17,6194,TSJ006A007C,ST,+,1.0000
6195-1,6195,TCPA150B2R6-F,ST,+,1.0000
6195-2,6195,TCPA150B2V-F,ST,-,1.0000
6196-1,6196,AAALCO-1250MML,ST,+,13.0000
6197-1,6197,TMA504A013A,ST,+,1.0000
6197-2,6197,TMA504A013AA,ST,+,1.0000
6198-1,6198,OAORI5/8-P11,ST,-,154.0000
6199-1,6199,B2A26,ST,+,5.0000
6199-2,6199,B2A27,ST,+,2.0000
6199-3,6199,B2A28,ST,+,4.0000
6199-4,6199,B2A36,ST,+,6.0000
6199-5,6199,B2A38,ST,+,1.0000
6199-6,6199,B2A42,ST,+,2.0000
6199-7,6199,B2A43,ST,+,1.0000
6199-8,6199,B2A50,ST,+,1.0000
6199-9,6199,B2A50.5,ST,+,1.0000
6199-10,6199,B2A51,ST,+,1.0000
6199-11,6199,B2A52,ST,+,2.0000
6199-12,6199,B2B35,ST,+,2.0000
6199-13,6199,B2B36,ST,+,4.0000
6199-14,6199,B2B43,ST,+,2.0000
6199-15,6199,B2B49,ST,+,4.0000
6199-16,6199,B2B51,ST,+,3.0000
6199-17,6199,B2B51.5,ST,+,3.0000
6199-18,6199,B2B52,ST,+,2.0000
6199-19,6199,B2B54,ST,+,3.0000
6199-20,6199,B2B55,ST,+,1.0000
6199-21,6199,B2B56,ST,+,3.0000
6199-22,6199,B2B58,ST,+,2.0000
6199-23,6199,B2B62,ST,+,1.0000
6199-24,6199,B2M38,ST,+,5.0000
6199-25,6199,B2M47,ST,+,2.0000
6200-1,6200,F4-FN014,ST,+,150.0000
6200-2,6200,F4-FN058,ST,+,50.0000
6201-1,6201,25539,ST,+,1.0000
6202-1,6202,TLB321A617,ST,+,1.0000
6203-1,6203,TCP11F2W,ST,+,1.0000
6204-1,6204,127301,ST,-,16.0000
6204-2,6204,204700,ST,+,14.0000
6204-3,6204,204600,ST,+,14.0000
6204-4,6204,60090S,ST,-,6.0000
6204-5,6204,67960,ST,+,55.0000
6204-6,6204,DSP-07,ST,-,14.0000
6204-7,6204,DSP-03,ST,+,14.0000
6205-1,6205,ACMAUR7905,ST,+,1.0000
6206-1,6206,TLB003A031YC,ST,+,1.0000
6207-1,6207,SHSITESEN,ST,+,4.0000
6208-1,6208,ACA272C008,ST,+,5.0000
6208-2,6208,ACA272C065,ST,-,5.0000
6208-3,6208,TCP11F1,ST,-,5.0000
6208-4,6208,TCP11F1W,ST,+,5.0000
6209-1,6209,50011-BLK-46,ST,+,1.0000
6210-1,6210,B7HINO-XZU710R-B,ST,+,2.0000
6211-1,6211,20291,ST,+,3.0000
6212-1,6212,TCP11F2W,ST,+,4.0000
6213-1,6213,ACA272C008,ST,+,5.0000
6213-2,6213,ACA272C065,ST,-,5.0000
6213-3,6213,TCP11F1,ST,-,5.0000
6213-4,6213,TCP11F1W,ST,+,5.0000
6214-1,6214,TLB321A617,ST,-,1.0000
6215-1,6215,TLB433A026A,ST,-,1.0000
6216-1,6216,TLB003A031YC,ST,-,1.0000
6217-1,6217,E1127F,ST,+,1.0000
6218-1,6218,B7HINO-XZU710R-B,ST,+,5.0000
6219-1,6219,AAALCH-5X10X3MM3003,ST,+,4.0000
6220-1,6220,10-30-243,ST,-,3.0000
6220-2,6220,10-33-3509,ST,-,2.0000
6220-3,6220,10-78-896,ST,-,3.0000
6220-4,6220,10-78-898,ST,-,1.0000
6220-5,6220,30-174,ST,-,3.0000
6220-6,6220,33-0199,ST,-,14.0000
6220-7,6220,33-0251,ST,-,9.0000
6220-8,6220,33-0254,ST,-,6.0000
6220-9,6220,33-0355,ST,-,1.0000
6220-10,6220,33-0769,ST,-,17.0000
6220-11,6220,33-0890,ST,-,2.0000
6220-12,6220,33-122,ST,-,9.0000
6220-13,6220,33-123,ST,-,60.0000
6220-14,6220,33-1409,ST,-,10.0000
6220-15,6220,33-1503,ST,-,2.0000
6220-16,6220,33-1504,ST,-,14.0000
6220-17,6220,33-1510,ST,-,1.0000
6220-18,6220,33-1514,ST,-,38.0000
6220-19,6220,33-1516,ST,-,8.0000
6220-20,6220,33-1518,ST,-,4.0000
6220-21,6220,33-1519,ST,-,6.0000
6220-22,6220,33-1526,ST,-,3.0000
6220-23,6220,33-1527,ST,-,2.0000
6220-24,6220,33-1535,ST,-,6.0000
6220-25,6220,33-1536,ST,-,5.0000
6220-26,6220,33-1538,ST,-,10.0000
6220-27,6220,33-1543,ST,-,7.0000
6220-28,6220,33-1676,ST,-,3.0000
6220-29,6220,33-1726,ST,-,3.0000
6220-30,6220,33-1733,ST,-,24.0000
6220-31,6220,33-1738,ST,-,3.0000
6220-32,6220,33-1739,ST,-,1.0000
6220-33,6220,33-1742,ST,-,7.0000
6220-34,6220,33-1750,ST,-,2.0000
6220-35,6220,33-1754,ST,-,6.0000
6220-36,6220,33-211,ST,-,9.0000
6220-37,6220,33-353,ST,-,13.0000
6221-1,6221,SAA382A006,ST,-,1.0000
6221-2,6221,SAA382A006A,ST,+,1.0000
6221-3,6221,SSA382A133A,ST,+,1.0000
6221-4,6221,SSA382A133B,ST,-,1.0000
6221-5,6221,SSA382F108,ST,-,1.0000
6221-6,6221,SSA382F108A,ST,+,1.0000
6221-7,6221,SSA431J019,ST,+,1.0000
6221-8,6221,SSA431J019A,ST,+,1.0000
6221-9,6221,SSA431J020,ST,-,1.0000
6221-10,6221,SSA431J020A,ST,-,1.0000
6221-11,6221,SSA521A406,ST,+,1.0000
6221-12,6221,SSA521A406A,ST,-,1.0000
6221-13,6221,SSA521A425,ST,+,5.0000
6221-14,6221,SSA521A425A,ST,-,5.0000
6221-15,6221,TCP11F1W,ST,-,1.0000
6221-16,6221,TCP11F2W,ST,+,1.0000
6221-17,6221,TDJ301DL1,ST,+,1.0000
6221-18,6221,TDJ301DL2,ST,-,1.0000
6221-19,6221,TSJ505A041AD,ST,-,1.0000
6221-20,6221,TSJ505A041D,ST,+,1.0000
6221-21,6221,TSJ006A007B,ST,-,2.0000
6221-22,6221,TSJ006A007C,ST,+,2.0000
6222-1,6222,TCPA150B2R6-F,ST,+,2.0000
6222-2,6222,TCPA150B2V-F,ST,-,2.0000
6223-1,6223,C1SC0220,ST,+,2.0000
6223-2,6223,C1SC0415,ST,+,4.0000
6223-3,6223,C1SK35415,ST,+,2.0000
6224-1,6224,ACA272C008,ST,+,5.0000
6224-2,6224,ACA272C065,ST,-,5.0000
6224-3,6224,TCP11F1,ST,-,5.0000
6224-4,6224,TCP11F1W,ST,+,5.0000
6225-1,6225,ACA272C053,ST,+,1.0000
6225-2,6225,ACA272C054,ST,-,1.0000
6225-3,6225,ACA272C064,ST,+,1.0000
6225-4,6225,ACA272C065,ST,-,1.0000
6226-1,6226,SAA382A008,ST,-,1.0000
6226-2,6226,SAA382A008A,ST,+,1.0000
6226-3,6226,SSA382F108,ST,-,1.0000
6226-4,6226,SSA382F108A,ST,+,1.0000
6226-5,6226,SSA431J013A,ST,+,1.0000
6226-6,6226,SSA431J014A,ST,-,1.0000
6226-7,6226,SSA512A022B,ST,-,1.0000
6226-8,6226,SSA512A022C,ST,+,1.0000
6226-9,6226,SSA521A406,ST,+,1.0000
6226-10,6226,SSA521A406A,ST,-,1.0000
6226-11,6226,SSA521A425,ST,+,5.0000
6226-12,6226,SSA521A425A,ST,-,5.0000
6226-13,6226,TCP11F1W,ST,-,1.0000
6226-14,6226,TCP11F2W,ST,+,1.0000
6226-15,6226,TD22DXB-1L1,ST,+,1.0000
6226-16,6226,TD22DXB-1L2,ST,-,1.0000
6226-17,6226,TSJ505A041AD,ST,-,1.0000
6226-18,6226,TSJ505A041D,ST,+,1.0000
6226-19,6226,TSJ541B002D,ST,-,2.0000
6226-20,6226,TSJ541B002F,ST,+,2.0000
6227-1,6227,SSA387B169,ST,+,1.0000
6228-1,6228,BB24,WD,+,1.0000
6228-2,6228,F1DN-163,WD,+,7.0000
6228-3,6228,F4-AJ2,WD,+,2.0000
6228-4,6228,MIT-FE83/70-S,WD,+,1.0000
6228-5,6228,F4-AJ2-1/2,WD,+,2.0000
6228-6,6228,MIT-FE83-B,WD,+,1.0000
6228-7,6228,SAA512A103,WD,+,2.0000
6228-8,6228,TE203,WD,+,1.0000
6228-9,6228,TE204,WD,+,1.0000
6228-10,6228,TSJ006A007,WD,+,1.0000
6228-11,6228,156700-2770,WD,+,1.0000
6228-12,6228,070120783,WD,+,4.0000
6228-13,6228,204600,WD,+,1.0000
6228-14,6228,2RB2,WD,+,3.0000
6228-15,6228,CK2540,WD,+,1.0000
6228-16,6228,CK2541,WD,+,1.0000
6228-17,6228,DSP-03,WD,+,5.0000
6228-18,6228,DSP-04,WD,+,19.0000
6228-19,6228,DSP-07,WD,+,4.0000
6228-20,6228,B2A43,WD,+,2.0000
6228-21,6228,CCCOSDR134-24V-6627,WD,+,1.0000
6229-1,6229,F3Y-730-7/M,WD,-,2.0000
6229-2,6229,E2415164P,WD,-,1.0000
6229-3,6229,F4-AJ3,WD,-,1.0000
6229-4,6229,FA60-60031,WD,-,1.0000
6229-5,6229,SSA352F043,WD,-,1.0000
6229-6,6229,SSA387B121C,WD,-,1.0000
6229-7,6229,SSA551A105,WD,-,1.0000
6229-8,6229,SSA925A057,WD,-,1.0000
6229-9,6229,TE202,WD,-,1.0000
6229-10,6229,67960,WD,-,3.0000
6230-1,6230,SSA512T040A,ST,-,10.0000
6230-2,6230,TSJ006A007A,ST,+,10.0000
6231-1,6231,SSA431A031,ST,+,1.0000
6232-1,6232,TCP11F2W,ST,+,1.0000
6233-1,6233,SAA382A008,ST,-,1.0000
6233-2,6233,SAA382A008A,ST,+,1.0000
6233-3,6233,SSA382F108,ST,-,1.0000
6233-4,6233,SSA382F108A,ST,+,1.0000
6233-5,6233,SSA431J013A,ST,+,1.0000
6233-6,6233,SSA431J014A,ST,-,1.0000
6233-7,6233,SSA512A022B,ST,-,1.0000
6233-8,6233,SSA512A022C,ST,+,1.0000
6233-9,6233,SSA521A406,ST,+,1.0000
6233-10,6233,SSA521A406A,ST,-,1.0000
6233-11,6233,SSA521A425,ST,+,5.0000
6233-12,6233,SSA521A425A,ST,-,5.0000
6233-13,6233,TCP11F1W,ST,-,1.0000
6233-14,6233,TCP11F2W,ST,+,1.0000
6233-15,6233,TD22DXB-1L1,ST,+,1.0000
6233-16,6233,TD22DXB-1L2,ST,-,1.0000
6233-17,6233,TSJ505A041AD,ST,-,1.0000
6233-18,6233,TSJ505A041D,ST,+,1.0000
6233-19,6233,TSJ541B002D,ST,-,2.0000
6233-20,6233,TSJ541B002F,ST,+,2.0000
6234-1,6234,SAA382A008,ST,-,1.0000
6234-2,6234,SAA382A008A,ST,+,1.0000
6234-3,6234,SSA382F108,ST,-,1.0000
6234-4,6234,SSA382F108A,ST,+,1.0000
6234-5,6234,SSA431J013A,ST,+,1.0000
6234-6,6234,SSA431J014A,ST,-,1.0000
6234-7,6234,SSA512A022B,ST,-,1.0000
6234-8,6234,SSA512A022C,ST,+,1.0000
6234-9,6234,SSA521A406,ST,+,1.0000
6234-10,6234,SSA521A406A,ST,-,1.0000
6234-11,6234,SSA521A425,ST,+,5.0000
6234-12,6234,SSA521A425A,ST,-,5.0000
6234-13,6234,TCP11F1W,ST,-,1.0000
6234-14,6234,TCP11F2W,ST,+,1.0000
6234-15,6234,TD22DXB-1L1,ST,+,1.0000
6234-16,6234,TD22DXB-1L2,ST,-,1.0000
6234-17,6234,TSJ505A041AD,ST,-,1.0000
6234-18,6234,TSJ505A041D,ST,+,1.0000
6234-19,6234,TSJ541B002D,ST,-,2.0000
6234-20,6234,TSJ541B002F,ST,+,2.0000
6235-1,6235,B7ISU-NHR85-B,ST,+,10.0000
6236-1,6236,SSA512T040,ST,+,3.0000
6236-2,6236,SSA512T040A,ST,-,3.0000
6236-3,6236,TCP11H1,ST,+,1.0000
6236-4,6236,TCP11H2,ST,-,1.0000
6236-5,6236,TD14CXH1,ST,-,1.0000
6236-6,6236,TD14CXH2,ST,+,1.0000
6236-7,6236,TJF501A021A,ST,-,1.0000
6236-8,6236,TJF501A021AA,ST,+,1.0000
6237-1,6237,ACMAUR7905,ST,+,2.0000
6238-1,6238,SAA382A008,ST,-,1.0000
6238-2,6238,SAA382A008A,ST,+,1.0000
6238-3,6238,SSA382F108,ST,-,1.0000
6238-4,6238,SSA382F108A,ST,+,1.0000
6238-5,6238,SSA431J013A,ST,+,1.0000
6238-6,6238,SSA431J014A,ST,-,1.0000
6238-7,6238,SSA512A022B,ST,-,1.0000
6238-8,6238,SSA512A022C,ST,+,1.0000
6238-9,6238,SSA521A406,ST,+,1.0000
6238-10,6238,SSA521A406A,ST,-,1.0000
6238-11,6238,SSA521A425,ST,+,5.0000
6238-12,6238,SSA521A425A,ST,-,5.0000
6238-13,6238,TCP11F1W,ST,-,1.0000
6238-14,6238,TCP11F2W,ST,+,1.0000
6238-15,6238,TD22DXB-1L1,ST,+,1.0000
6238-16,6238,TD22DXB-1L2,ST,-,1.0000
6238-17,6238,TSJ505A041AD,ST,-,1.0000
6238-18,6238,TSJ505A041D,ST,+,1.0000
6238-19,6238,TSJ541B002D,ST,-,2.0000
6238-20,6238,TSJ541B002F,ST,+,2.0000
6239-1,6239,SAA382A008,ST,-,1.0000
6239-2,6239,SAA382A008A,ST,+,1.0000
6239-3,6239,SSA382F108,ST,-,1.0000
6239-4,6239,SSA382F108A,ST,+,1.0000
6239-5,6239,SSA431J013A,ST,+,1.0000
6239-6,6239,SSA431J014A,ST,-,1.0000
6239-7,6239,SSA512A022B,ST,-,1.0000
6239-8,6239,SSA512A022C,ST,+,1.0000
6239-9,6239,SSA521A406,ST,+,1.0000
6239-10,6239,SSA521A406A,ST,-,1.0000
6239-11,6239,SSA521A425,ST,+,5.0000
6239-12,6239,SSA521A425A,ST,-,5.0000
6239-13,6239,TCP11F1W,ST,-,1.0000
6239-14,6239,TCP11F2W,ST,+,1.0000
6239-15,6239,TD22DXB-1L1,ST,+,1.0000
6239-16,6239,TD22DXB-1L2,ST,-,1.0000
6239-17,6239,TSJ505A041AD,ST,-,1.0000
6239-18,6239,TSJ505A041D,ST,+,1.0000
6239-19,6239,TSJ541B002D,ST,-,2.0000
6239-20,6239,TSJ541B002F,ST,+,2.0000
6240-1,6240,CLIP,ST,-,69.0000
6241-1,6241,GDGILICH-100X50X20X3MM3100,ST,+,10.0000
6241-2,6241,GDGILICH-125X50X20X3MM3080,ST,+,2.0000
6241-3,6241,GDGILICH-125X50X20X3MM4600,ST,-,2.0000
6242-1,6242,GDGILICH-125X50X20X3MM3600,ST,-,4.0000
6242-2,6242,GDGILICH-125X50X20X3MM3700,ST,-,4.0000
6242-3,6242,GDGILICH-125X50X20X3MM4300,ST,+,8.0000
6243-1,6243,T7316,ST,+,4.0000
6244-1,6244,ACA272C008,ST,+,5.0000
6244-2,6244,ACA272C065,ST,-,5.0000
6244-3,6244,TCP11F1,ST,-,5.0000
6244-4,6244,TCP11F1W,ST,+,5.0000
6245-1,6245,WECOWI-3CX70X100,ST,-,21.6400
6245-2,6245,WECOWI-4CX110X100,ST,-,43.8200
6245-3,6245,WECOWI-4CX70,ST,-,20.0000
6246-1,6246,TCPA150EB2R6-F,ST,+,1.0000
6246-2,6246,TCPA150EB2V-F,ST,-,1.0000
6247-1,6247,WECOWI-4CX70,ST,-,34.3200
6248-1,6248,SSA521A406,ST,-,1.0000
6248-2,6248,SSA521A406A,ST,+,1.0000
6248-3,6248,SSA521A425,ST,-,5.0000
6248-4,6248,SSA521A425A,ST,+,5.0000
6248-5,6248,TSJ505A041D,ST,-,1.0000
6248-6,6248,TSJ505A041AD,ST,+,1.0000
6249-1,6249,SSA521A406,ST,-,2.0000
6249-2,6249,SSA521A406A,ST,+,2.0000
6249-3,6249,SSA521A425,ST,-,10.0000
6249-4,6249,SSA521A425A,ST,+,10.0000
6249-5,6249,TSJ505A041AD,ST,+,2.0000
6249-6,6249,TSJ505A041D,ST,-,2.0000
6250-1,6250,TCPA150B1V-F,ST,-,1.0000
6250-2,6250,TCPA150B2V-F,ST,+,1.0000
6250-3,6250,ACS272G004,ST,-,1.0000
6250-4,6250,TSJ272C074,ST,+,1.0000
6251-1,6251,SSA521A406,ST,-,2.0000
6251-2,6251,SSA521A406A,ST,+,2.0000
6251-3,6251,SSA521A425,ST,-,10.0000
6251-4,6251,SSA521A425A,ST,+,10.0000
6251-5,6251,TSJ505A041AD,ST,+,2.0000
6251-6,6251,TSJ505A041D,ST,-,2.0000
6252-1,6252,TCP11F2W,ST,+,2.0000
6253-1,6253,BC-TLZ10FS,ST,-,1.0000
6253-2,6253,BC-TLZ10LS,ST,+,1.0000
6253-3,6253,E3PS-0422-00,ST,-,1.0000
6253-4,6253,E3PS-0415-00,ST,+,1.0000
6253-5,6253,SSA941A008B,ST,-,1.0000
6253-6,6253,SSA941A008B-L,ST,+,1.0000
6253-7,6253,TLB271A003B,ST,-,1.0000
6253-8,6253,TLB271A003C,ST,+,1.0000
6253-9,6253,TLB423C005A,ST,-,1.0000
6253-10,6253,TLB423C005,ST,+,1.0000
6254-1,6254,070120783,ST,-,4.0000
6255-1,6255,NRV 6,ST,+,7.0000
6256-1,6256,ACS272H005,ST,-,1.0000
6256-2,6256,ACS272H006,ST,+,1.0000
6256-3,6256,TCPA150B1R6-F,ST,-,1.0000
6256-4,6256,TCPA150B1V-F,ST,+,1.0000
6257-1,6257,TCP11F2W,ST,+,1.0000
6258-1,6258,TCPA150B2R6-F,ST,+,1.0000
6259-1,6259,FF-SIDEDR97-900X1600B,ST,+,1.0000
6260-1,6260,SAA382A006,ST,-,1.0000
6260-2,6260,SAA382A006A,ST,+,1.0000
6260-3,6260,SSA382A133A,ST,+,1.0000
6260-4,6260,SSA382A133B,ST,-,1.0000
6260-5,6260,SSA382F108,ST,-,1.0000
6260-6,6260,SSA382F108A,ST,+,1.0000
6260-7,6260,SSA431J019,ST,+,1.0000
6260-8,6260,SSA431J019A,ST,+,1.0000
6260-9,6260,SSA431J020,ST,-,1.0000
6260-10,6260,SSA431J020A,ST,-,1.0000
6260-11,6260,SSA521A406,ST,+,1.0000
6260-12,6260,SSA521A406A,ST,-,1.0000
6260-13,6260,SSA521A425,ST,+,5.0000
6260-14,6260,SSA521A425A,ST,-,5.0000
6260-15,6260,TCP11F1W,ST,-,1.0000
6260-16,6260,TCP11F2W,ST,+,1.0000
6260-17,6260,TDJ301DL1,ST,+,1.0000
6260-18,6260,TDJ301DL2,ST,-,1.0000
6260-20,6260,TSJ006A007C,ST,+,2.0000
6260-21,6260,TSJ505A041AD,ST,-,1.0000
6260-22,6260,TSJ006A009B,ST,-,2.0000
6260-22,6260,TSJ505A041D,ST,+,1.0000
6261-1,6261,F4-SE-0505,ST,-,3.0000
6262-1,6262,TCP11F1W,ST,+,2.0000
6263-1,6263,SAA382A006,ST,-,1.0000
6263-2,6263,SAA382A006A,ST,+,1.0000
6263-3,6263,SSA382A133A,ST,+,1.0000
6263-4,6263,SSA382A133B,ST,-,1.0000
6263-5,6263,SSA382F108,ST,-,1.0000
6263-6,6263,SSA382F108A,ST,+,1.0000
6263-7,6263,SSA431J019,ST,+,1.0000
6263-8,6263,SSA431J019A,ST,+,1.0000
6263-9,6263,SSA431J020,ST,-,1.0000
6263-10,6263,SSA431J020A,ST,-,1.0000
6263-11,6263,SSA521A406,ST,+,1.0000
6263-12,6263,SSA521A406A,ST,-,1.0000
6263-13,6263,SSA521A425,ST,+,5.0000
6263-14,6263,SSA521A425A,ST,-,5.0000
6263-15,6263,TCP11F1W,ST,-,1.0000
6263-16,6263,TCP11F2W,ST,+,1.0000
6263-17,6263,TDJ301DL1,ST,+,1.0000
6263-18,6263,TDJ301DL2,ST,-,1.0000
6263-19,6263,TSJ006A007C,ST,+,2.0000
6263-20,6263,TSJ006A009B,ST,-,2.0000
6263-21,6263,TSJ505A041AD,ST,-,1.0000
6263-22,6263,TSJ505A041D,ST,+,1.0000
6264-1,6264,TCP11F2W,ST,+,1.0000
6265-1,6265,ACA272C053,ST,+,1.0000
6265-2,6265,ACA272C054,ST,-,1.0000
6265-3,6265,ACA272C064,ST,+,1.0000
6265-4,6265,ACA272C065,ST,-,1.0000
6266-1,6266,B36204-2RS,WD,+,1.0000
6266-2,6266,FC505-08,WD,+,2.0000
6266-3,6266,SSA551A105,WD,+,1.0000
6266-4,6266,TSJ006A007,WD,+,2.0000
6266-5,6266,CDC 324B 621,WD,+,1.0000
6266-6,6266,MTA-TA-0117,WD,+,1.0000
6266-7,6266,F4-1/2STF,WD,+,3.0000
6266-8,6266,B2A51,WD,+,2.0000
6266-9,6266,SSA 352F 107K,WD,+,2.0000
6266-10,6266,F4-1/2-90F,WD,+,2.0000
6267-1,6267,CDA 311B 066GL,ST,+,1.0000
6267-2,6267,CDC 301B 051HL,ST,-,1.0000
6267-3,6267,CDC 433A 016AL,ST,+,1.0000
6267-4,6267,CSA 431B 341L,ST,+,1.0000
6267-5,6267,CSA 512K 627GGL,ST,+,1.0000
6268-1,6268,ACA272C008,ST,+,5.0000
6268-2,6268,ACA272C065,ST,-,5.0000
6268-3,6268,TCP11F1,ST,-,5.0000
6268-4,6268,TCP11F1W,ST,+,5.0000
6269-1,6269,SAA382A006,ST,-,1.0000
6269-2,6269,SAA382A006A,ST,+,1.0000
6269-3,6269,SSA382A133A,ST,+,1.0000
6269-4,6269,SSA382A133B,ST,-,1.0000
6269-5,6269,SSA382F108,ST,-,1.0000
6269-6,6269,SSA382F108A,ST,+,1.0000
6269-7,6269,SSA431J019,ST,+,1.0000
6269-8,6269,SSA431J019A,ST,+,1.0000
6269-9,6269,SSA431J020,ST,-,1.0000
6269-10,6269,SSA431J020A,ST,-,1.0000
6269-11,6269,SSA521A406,ST,+,1.0000
6269-12,6269,SSA521A406A,ST,-,1.0000
6269-13,6269,SSA521A425,ST,+,5.0000
6269-14,6269,SSA521A425A,ST,-,5.0000
6269-15,6269,TCP11F1W,ST,-,1.0000
6269-16,6269,TCP11F2W,ST,+,1.0000
6269-17,6269,TDJ301DL1,ST,+,1.0000
6269-18,6269,TDJ301DL2,ST,-,1.0000
6269-19,6269,TSJ006A007C,ST,+,2.0000
6269-20,6269,TSJ505A041AD,ST,-,1.0000
6269-21,6269,TSJ505A041D,ST,+,1.0000
6269-22,6269,TSJ006A007B,ST,-,2.0000
6270-1,6270,SAA382A006,ST,-,1.0000
6270-2,6270,SAA382A006A,ST,+,1.0000
6270-3,6270,SSA382A133A,ST,+,1.0000
6270-4,6270,SSA382A133B,ST,-,1.0000
6270-5,6270,SSA382F108,ST,-,1.0000
6270-6,6270,SSA382F108A,ST,+,1.0000
6270-7,6270,SSA431J019,ST,+,1.0000
6270-8,6270,SSA431J019A,ST,+,1.0000
6270-9,6270,SSA431J020,ST,-,1.0000
6270-10,6270,SSA431J020A,ST,-,1.0000
6270-11,6270,SSA521A406,ST,+,1.0000
6270-12,6270,SSA521A406A,ST,-,1.0000
6270-13,6270,SSA521A425,ST,+,5.0000
6270-14,6270,SSA521A425A,ST,-,5.0000
6270-15,6270,TCP11F1W,ST,-,1.0000
6270-16,6270,TCP11F2W,ST,+,1.0000
6270-17,6270,TDJ301DL1,ST,+,1.0000
6270-18,6270,TDJ301DL2,ST,-,1.0000
6270-19,6270,TSJ006A007B,ST,-,2.0000
6270-20,6270,TSJ006A007C,ST,+,2.0000
6270-21,6270,TSJ505A041AD,ST,-,1.0000
6270-22,6270,TSJ505A041D,ST,+,1.0000
6271-1,6271,B7HINO-XZU710R-B,ST,+,5.0000
6272-1,6272,CDA 311B 066GL,ST,+,2.0000
6272-2,6272,CDC 301B 051HL,ST,-,2.0000
6272-3,6272,CDC 433A 016AL,ST,+,2.0000
6272-4,6272,CSA 431B 341L,ST,+,2.0000
6272-5,6272,CSA 512K 627GGL,ST,+,2.0000
6273-1,6273,ACA272C053,ST,+,1.0000
6273-2,6273,ACA272C054,ST,-,1.0000
6273-3,6273,ACA272C064,ST,+,1.0000
6273-4,6273,ACA272C065,ST,-,1.0000
6274-1,6274,TCPA150B2R6-F,ST,+,1.0000
6275-1,6275,TCP11F2W,ST,+,1.0000
6276-1,6276,ACA272C008,ST,+,5.0000
6276-2,6276,ACA272C065,ST,-,5.0000
6276-3,6276,TCP11F1,ST,-,5.0000
6276-4,6276,TCP11F1W,ST,+,5.0000
6277-1,6277,070326243,ST,-,4.0000
6278-1,6278,119717-01330,ST,-,1.0000
6278-2,6278,ACA272C054,ST,+,1.0000
6278-3,6278,ACS272G003,ST,-,1.0000
6278-4,6278,FUJI/SC-0/230V,ST,-,1.0000
6278-5,6278,SSA387B099,ST,-,1.0000
6278-6,6278,SSA512A019,ST,-,1.0000
6278-7,6278,SSA532C032B,ST,-,1.0000
6278-8,6278,SSA551A105W,ST,-,1.0000
6278-9,6278,SSA921B611-L,ST,-,2.0000
6278-10,6278,SSA925C003A,ST,-,1.0000
6278-11,6278,SSA925C003D,ST,-,2.0000
6278-12,6278,SSA925C051R,ST,-,4.0000
6278-13,6278,SSA925C055L,ST,+,1.0000
6278-14,6278,SSA932B028G,ST,+,1.0000
6278-15,6278,TCP18C1-KT2,ST,-,1.0000
6278-16,6278,TE203,ST,+,1.0000
6278-17,6278,TKB454A005,ST,-,1.0000
6278-18,6278,TOY-EURO-S,ST,-,1.0000
6278-19,6278,TSJ272C074,ST,-,4.0000
6278-20,6278,TSJ505A041D,ST,-,1.0000
6279-1,6279,SSA 352F 107K,WD,+,1.0000
6280-1,6280,SSA551G005A,ST,+,1.0000
6281-1,6281,TCP11F2W,ST,+,2.0000
6282-1,6282,ACA272C053,ST,+,1.0000
6282-2,6282,ACA272C054,ST,-,1.0000
6282-3,6282,ACA272C064,ST,+,1.0000
6282-4,6282,ACA272C065,ST,-,1.0000
6283-1,6283,CDA 311B 066GL,ST,+,2.0000
6283-2,6283,CDC 301B 051HL,ST,-,2.0000
6283-3,6283,CDC 433A 016AL,ST,+,2.0000
6283-4,6283,CSA 431B 341L,ST,+,2.0000
6283-5,6283,CSA 512K 627GGL,ST,+,2.0000
6284-1,6284,BBBLHA-H3-24V-48700,ST,-,1.0000
6285-1,6285,ACMAUR7905,ST,+,2.0000
6286-1,6286,TCPA150B1R6-F,ST,+,1.0000
6287-1,6287,TOY-E5-MGP,ST,-,48.0000
6288-1,6288,W3-9MMX4X8,ST,+,1.0000
6289-1,6289,TSJ504A022A,ST,+,1.0000
6290-1,6290,ACA272C053,ST,+,1.0000
6290-2,6290,ACA272C054,ST,-,1.0000
6290-3,6290,ACA272C064,ST,+,1.0000
6290-4,6290,ACA272C065,ST,-,1.0000
6291-1,6291,ACA272C053,ST,+,2.0000
6291-2,6291,ACA272C054,ST,-,2.0000
6291-3,6291,ACA272C064,ST,+,2.0000
6291-4,6291,ACA272C065,ST,-,2.0000
6292-1,6292,ACA272C008,ST,+,2.0000
6292-2,6292,ACA272C065,ST,-,2.0000
6292-3,6292,TCP11F1,ST,-,2.0000
6292-4,6292,TCP11F1W,ST,+,2.0000
6293-1,6293,ACA272C008,ST,+,2.0000
6293-2,6293,ACA272C065,ST,-,2.0000
6293-3,6293,TCP11F1,ST,-,2.0000
6293-4,6293,TCP11F1W,ST,+,2.0000
6294-1,6294,ACA272C008,ST,+,1.0000
6294-2,6294,ACA272C065,ST,-,1.0000
6294-3,6294,TCP11F1,ST,-,1.0000
6294-4,6294,TCP11F1W,ST,+,1.0000
6295-1,6295,ACSILCON,ST,+,4.0000
6296-1,6296,FF-COFR10FT,ST,+,4.0000
6296-2,6296,FF-COFR12FT,ST,+,2.0000
6297-1,6297,ACA272C065,ST,-,1.0000
6297-2,6297,ACA272C064,ST,+,1.0000
6297-3,6297,ACA272C054,ST,-,1.0000
