FB70E4-TD22-30/TDJ301,MITUBISHI FB70  EURO 4 FOR REFRIGERATION UNITS TD22-30/TDJ301,INSULATION BOX,SET,Active
FB70E4-TD36-43/TDJS40-50,MITUBISHI FB70  EURO 4 FOR REFRIGERATION UNITS TD36-43/TDJS40-50,INSULATION BOX,SET,Active
FB70E4-TDJS35,MITUBISHI FB70  EURO 4 FOR REFRIGERATION UNITS TDJS35,INSULATION BOX,SET,Active
FE639E2-TD22-30/TDJ301,MITSUBISHI FE639  EURO 2 FOR REFRIGERATION UNITS TD22-30/TDJ301,INSULATION BOX,SET,Active
FE83/84E4-TD22-30/TDJ301,MITSUBISHI FE83/84  EURO 4 FOR REFRIGERATION UNITS TD22-30/TDJ301,INSULATION BOX,SET,Active
FE83/84E4-TD36-43/TDJS40-50,MITSUBISHI FE83/84  EURO 4 FOR REFRIGERATION UNITS TD36-43/TDJS40-50,INSULATION BOX,SET,Active
FE83/84E4-TDJS35,MITSUBISHI FE83/84  EURO 4 FOR REFRIGERATION UNITS TDJS35,INSULATION BOX,SET,Active
FIAT SCUDO,FIAT SCUDO AIR CON,LABOUR/CMP/PMP/OTHERS,SET,Active
FK61/FM65E4-TD36-43/TDJS40-50,MITSUBISHI FK61/FM65  EURO 4 FOR REFRIGERATION UNITS TD36-43/TDJS40-50,INSULATION BOX,SET,Active
FL0600301,"FLOOR 6FT 3MM ALUM CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL0800301,"FLOOR 8FT 3MM ALUM CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL0900101,"FLOOR 9FT 1.2MM S/S PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL0900301,"FLOOR 9FT (>2200mmW) 3MM ALUM CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1000005,"FLOOR 10FT 3MM ALUM CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Inactive
FL1000101,"FLOOR 10FT 1.2MM S/S PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1000102,"FLOOR 10FT 1.2MM S/S PLATE, SIDE WALL 2FT HEIGHT",INSULATION BOX,SET,Active
FL1000103,"FLOOR 10FT 1.2MM S/S PLATE, SIDE WALL 4FT HEIGHT",INSULATION BOX,SET,Active
FL1000104,"FLOOR 10FT 1.2MM S/S PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1000105,"FLOOR 10FT 1.2MM S/S PLATE, SIDE WALL FULL HEIGHT",INSULATION BOX,SET,Active
FL1000106,"FLOOR 10FT 1.2MM S/S PLATE, SIDE WALL 3FT HEIGHT",INSULATION BOX,SET,Active
FL1000107,"FLOOR 10FT 1.2MM S/S PLATE, SIDE WALL FULL HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1000108,"FLOOR 10FT 1.2MM S/S PLATE, SIDE WALL 4FT HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1000201,"FLOOR 10FT 2MM S/S PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1000202,"FLOOR 10FT 2MM S/S PLATE, SIDE WALL 2FT HEIGHT",INSULATION BOX,SET,Active
FL1000203,"FLOOR 10FT 2MM S/S PLATE, SIDE WALL 4FT HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1000204,"FLOOR 10FT 2MM S/S PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1000205,"FLOOR 10FT 2MM S/S PLATE, SIDE WALL FULL HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1000206,"FLOOR 10FT 2MM S/S PLATE, SIDE WALL 4FT HEIGHT",INSULATION BOX,SET,Active
FL1000301,"FLOOR 10FT 3MM ALUM CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1000302,"FLOOR 10FT 3MM ALUM CHECKERED PLATE, SIDE WALL 2FT HEIGHT",INSULATION BOX,SET,Active
FL1000303,"FLOOR 10FT 3MM ALUM CHECKERED PLATE, SIDE WALL 4FT HEIGHT",INSULATION BOX,SET,Active
FL1000305,"FLOOR 10FT 3MM ALUM CHECKERED PLATE, SIDE WALL 100MM HEIGHT",INSULATION BOX,SET,Active
FL1000306,"FLOOR 10FT 3MM ALUM CHECKERED PLATE, SIDE WALL 3FT HEIGHT",INSULATION BOX,SET,Active
FL1000307,"FLOOR 10FT 3MM ALUM CHECKERED PLATE, SIDE WALL 4FT HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1000308,"FLOOR 10FT 3MM ALUM CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1000401,"FLOOR 10FT 3MM S/S CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1000403,"FLOOR 10FT 3MM S/S CHECKERED PLATE, SIDE WALL 4FT HEIGHT",INSULATION BOX,SET,Active
FL1000404,"FLOOR 10FT 3MM S/S CHECKERED PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1000601,"FLOOR 10FT ALUM CORRUGATED, SIDE WALL 1FT HEIGHT 1.2MM S/S PLATE",INSULATION BOX,SET,Active
FL1000602,"FLOOR 10FT ALUM CORRUGATED, SIDE WALL 2FT HEIGHT 1.2MM S/S PLATE",INSULATION BOX,SET,Active
FL1000603,"FLOOR 10FT ALUM CORRUGATED, SIZE WALL 4FT HEIGHT 1.2MM S/S PLATE",INSULATION BOX,SET,Active
FL1000604,"FLOOR 10FT ALUM CORRUGATED, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE (CABIN HEIGHT)",INSULATION BOX,SET,Active
FL1000605,"FLOOR 10FT ALUM CORRUGATED, SIDE WALL 1FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1000606,"FLOOR 10FT ALUM CORRUGATED, SIDE WALL 2FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1000607,"FLOOR 10FT ALUM CORRUGATED, SIDE WALL 4FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1000608,"FLOOR 10FT ALUM CORRUGATED, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1000609,"FLOOR 10FT ALUM CORRUGATED, SIDE WALL FULL HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1000610,"FLOOR 10FT ALUM CORRUGATED, SIDE WALL 1FT HEIGHT 3MM ALUM PLAIN",INSULATION BOX,SET,Active
FL1000611,"FLOOR 10FT ALUM CORRUGATED, SIDE WALL 2FT HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1000612,"FLOOR 10FT ALUM CORRUGATED, SIDE WALL FULL HEIGHT 1.2MM S/S PLATE",INSULATION BOX,SET,Active
FL1000613,"FLOOR 10FT ALUM CORRUGATED, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1000704,"FLOOR 10FT 0.8MM S/S PLATE, SIDE WALL FULL HEIGHT",INSULATION BOX,SET,Active
FL1000804,"FLOOR 10FT 3MM S/S PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1100101,"FLOOR 11FT 1.2MM S/S PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1100104,"FLOOR 11FT 1.2MM S/S PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1100202,"FLOOR 11FT 2MM S/S PLATE, SIDE WALL 4FT HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1100204,"FLOOR 11FT 2MM S/S PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1100301,"FLOOR 11FT 3MM ALUM CHECKERED PLATE, SIDE WALL 100MM HEIGHT",INSULATION BOX,SET,Active
FL1100305,"FLOOR 11FT 3MM ALUM CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1200005,"FLOOR 12FT 3MM ALUM CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Inactive
FL1200101,"FLOOR 12FT 1.2MM S/S PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1200102,"FLOOR 12FT 1.2MM S/S PLATE, SIDE WALL 2FT HEIGHT",INSULATION BOX,SET,Active
FL1200103,"FLOOR 12FT 1.2MM S/S PLATE, SIDE WALL 4FT HEIGHT",INSULATION BOX,SET,Active
FL1200104,"FLOOR 12FT 1.2MM S/S PLATE, SIDE WALL FULL HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1200105,"FLOOR 12FT 1.2MM S/S PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1200201,"FLOOR 12FT 2MM S/S PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1200202,"FLOOR 12FT 2MM S/S PLATE, SIDE WALL 2FT HEIGHT 1.2MM S/S PLATE",INSULATION BOX,SET,Active
FL1200203,"FLOOR 12FT 1.2MM S/S PLATE, SIDE WALL 4FT HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1200206,"FLOOR 12FT 2MM S/S PLATE, SIDE WALL 4FT HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1200207,"FLOOR 12FT 2MM S/S PLATE, SIDE WALL 4FT HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1200208,"FLOOR 12FT 2MM S/S PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1200301,"FLOOR 12FT 3MM ALUM CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1200302,"FLOOR 12FT 3MM ALUM CHECKERED PLATE, SIDE WALL 2FT HEIGHT",INSULATION BOX,SET,Active
FL1200303,"FLOOR 12FT 3MM ALUM CHECKERED PLATE, SIDE WALL 4FT HEIGHT",INSULATION BOX,SET,Active
FL1200305,"FLOOR 12FT 3MM ALUM CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1200306,"FLOOR 12FT 3MM ALUM CHECKERED PLATE, SIDE WALL 100MM HEIGHT",INSULATION BOX,SET,Active
FL1200307,"FLOOR 12FT 3MM ALUM CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.0MM ALUM PLAIN PLATE",INSULATION BOX,SET,Active
FL1200404,"FLOOR 12FT 3MM S/S CHECKERED PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1200405,"FLOOR 12FT 3MM S/S CHECKERED PLATE, SIDE WALL 3FT HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1200406,"FLOOR 12FT 3MM S/S CHECKERED PLATE, SIDE WALL 4FT HEIGHT 2MM S/S PLATE",INSULATION BOX,SET,Active
FL1200407,"FLOOR 12FT 3MM S/S CHECKERED PLATE, SIDE WALL FULL HEIGHT 3MM S/S CHECKERED PLATE",INSULATION BOX,SET,Active
FL1200602,"FLOOR 12FT ALUM CORRUGATED, SIDE WALL 2FT HEIGHT 1.2MM S/S PLATE",INSULATION BOX,SET,Active
FL1200604,"FLOOR 12FT ALUM CORRUGATED, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1200605,"FLOOR 12FT ALUM CORRUGATED, SIDE WALL 1FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1200606,"FLOOR 12FT ALUM CORRUGATED, SIDE WALL 2FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1200607,"FLOOR 12FT(>3600L) ALUM CORRUGATED, SIDE WALL 4FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1200608,"FLOOR 12FT ALUM CORRUGATED, SIDE WALL 4FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1200609,"FLOOR 12FT ALUM CORRUGATED, SIDE WALL 4FT HEIGHT ALUM CORRUGATED",INSULATION BOX,SET,Active
FL1200610,"FLOOR 12FT ALUM CORRUGATED, SIDE WALL 4FT HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1200611,"FLOOR 12FT(>3600L) ALUM CORRUGATED, SIDE WALL FULL HEIGHT 1.2MM S/S PLATE",INSULATION BOX,SET,Active
FL1200612,"FLOOR 12FT ALUM CORRUGATED, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1200613,"FLOOR 12FT(>3600L) ALUM CORRUGATED, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1200614,"FLOOR 12FT(>3600L) ALUM CORRUGATED, SIDE WALL 2FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1300607,"FLOOR 13FT (>3900L) ALUM CORRUGATED, SIDE WALL 4FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1300608,"FLOOR 13FT (>3900L) ALUM CORRUGATED, SIDE WALL 4FT HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400005,"FLOOR 14FT 3MM ALUM CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Inactive
FL1400101,"FLOOR 14FT 1.2MM S/S PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1400102,"FLOOR 14FT 1.2MM S/S PLATE, SIDE WALL 2FT HEIGHT",INSULATION BOX,SET,Active
FL1400103,"FLOOR 14FT 1.2MM S/S PLATE, SIDE WALL 4FT HEIGHT",INSULATION BOX,SET,Active
FL1400104,"FLOOR 14FT 1.2MM S/S PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1400105,"FLOOR 14FT 1.2MM S/S PLATE, SIDE WALL FULL HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1400201,"FLOOR 14FT 2MM S/S PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1400203,"FLOOR 14FT 2MM S/S PLATE, SIDE WALL 4FT HEIGHT 1.2MM S/S PLATE",INSULATION BOX,SET,Active
FL1400204,"FLOOR 14FT 2MM S/S PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1400205,"FLOOR 14FT 2MM S/S PLATE, SIDE WALL FULL HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1400206,"FLOOR 14FT 2MM S/S PLATE, SIDE WALL 4FT HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1400301,"FLOOR 14FT 3MM ALUM CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1400302,"FLOOR 14FT 3MM ALUM CHECKERED PLATE, SIDE WALL 2FT HEIGHT",INSULATION BOX,SET,Active
FL1400303,"FLOOR 14FT 3MM ALUM CHECKERED PLATE, SIDE WALL 4FT HEIGHT",INSULATION BOX,SET,Active
FL1400304,"FLOOR 14FT 3MM ALUM CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400305,"FLOOR 14FT 3MM ALUM CHECKERED PLATE, SIDE WALL 100MM HEIGHT",INSULATION BOX,SET,Active
FL1400306,"FLOOR 14FT 3MM ALUM CHECKERED PLATE, SIDE WALL 6"" HEIGHT",INSULATION BOX,SET,Active
FL1400307,"FLOOR 14FT 3MM ALUM CHECKERED PLATE, SIDE WALL FULL HEIGHT",INSULATION BOX,SET,Active
FL1400308,"FLOOR 14FT 3MM ALUM CHECKERED PLATE, SIDE WALL 3FT HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400309,"FLOOR 14FT 3MM ALUM CHECKERED PLATE, SIDE WALL 3FT HEIGHT",INSULATION BOX,SET,Active
FL1400310,"FLOOR 14FT 3MM ALUM CHECKERED PLATE, SIDE WALL 4FT HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400311,"FLOOR 14FT 3MM ALUM CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.0MM ALUM PLAIN PLATE",INSULATION BOX,SET,Active
FL1400312,"FLOOR 14FT 3MM ALUM CHECKERED PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S  PLATE",INSULATION BOX,SET,Active
FL1400401,"FLOOR 14FT 3MM S/S CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1400403,"FLOOR 14FT 3MM S/S CHECKERED PLATE, SIDE WALL 3FT HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1400404,"FLOOR 14FT 3MM S/S CHECKERED PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1400405,"FLOOR 14FT 3MM S/S CHECKERED PLATE,  SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400406,"FLOOR 14FT 3MM S/S CHECKERED PLATE, SIDE WALL 4FT HEIGHT 1.2MM S/S PLATE",INSULATION BOX,SET,Active
FL1400407,"FLOOR 14FT 3MM S/S CHECKERED PLATE, SIDE WALL 4FT HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1400408,"FLOOR 14FT 3MM S/S CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1400409,"FLOOR 14FT 3MM S/S CHECKERED PLATE, SIDE WALL 4FT HEIGHT",INSULATION BOX,SET,Active
FL1400410,"FLOOR 14FT 3MM S/S CHECKERED PLATE, SIDE WALL 4FT HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1400504,"FLOOR 14FT 6MM ALUM CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400602,"FLOOR 14FT (>4200L) ALUM CORRUGATED, SIDE WALL 2FT HEIGHT 1.2MM S/S PLATE",INSULATION BOX,SET,Active
FL1400604,"FLOOR 14FT ALUM CORRUGATED, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1400605,"FLOOR 14FT ALUM CORRUGATED, SIDE WALL 1FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400606,"FLOOR 14FT ALUM CORRUGATED, SIDE WALL 2FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400607,"FLOOR 14FT (>4200L) ALUM CORRUGATED, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1400608,"FLOOR 14FT ALUM CORRUGATED, SIDE WALL 4FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400609,"FLOOR 14FT ALUM CORRUGATED, SIDE WALL 4FT HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400610,"FLOOR 14FT (>4200L) ALUM CORRUGATED, SIDE WALL 1FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400611,"FLOOR 14FT (>4200L) ALUM CORRUGATED, SIDE WALL 4FT HEIGHT 1.2MM S/S PLATE",INSULATION BOX,SET,Active
FL1400613,"FLOOR 14FT ALUM CORRUGATED, SIDE WALL 4FT HIGH 1.5MM ALUM PLAIN",INSULATION BOX,SET,Active
FL1400614,"FLOOR 14FT (>4200L) ALUM CORRUGATED, SIDE WALL 2FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400615,"FLOOR 14FT (>4200L) ALUM CORRUGATED, SIDE WALL FULL HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1400616,"FLOOR 14FT ALUM CORRUGATED, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400617,"FLOOR 14FT (>4200L) ALUM CORRUGATED, SIDE WALL 3FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400618,"FLOOR 14FT (>4200L) ALUM CORRUGATED, SIDE WALL 4FT HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400619,"FLOOR 14FT (>4200L) ALUM CORRUGATED, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400620,"FLOOR 14FT (>4200L) ALUM CORRUGATED, SIDE WALL 2FT HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400621,"FLOOR 14FT (>4200L) ALUM CORRUGATED, SIDE WALL 4FT HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1400622,"FLOOR 14FT (>4200L) ALUM CORRUGATED, SIDE WALL FULL HEIGHT 3MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1500102,"FLOOR 15FT 1.2MM S/S PLATE, SIDE WALL 2FT HEIGHT",INSULATION BOX,SET,Active
FL1500104,"FLOOR 15FT 1.2MM S/S PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1500202,"FLOOR 15FT 2MM S/S PLATE, SIDE WALL FULL HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1500203,"FLOOR 15FT 2MM S/S PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1500301,"FLOOR 15FT 3MM ALUM CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1500301W,"FLOOR 15FT (>2200mmW) 3MM ALUM CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1500302,"FLOOR 15FT 3MM ALUM CHECKERED PLATE, SIDE WALL 2FT HEIGHT",INSULATION BOX,SET,Active
FL1500304,"FLOOR 15FT 3MM ALUM CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1500304W,"FLOOR 15FT (>2200mmW) 3MM ALUM CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,UNIT,Active
FL1500305,"FLOOR 15FT 3MM ALUM CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.0MM ALUM PLAIN PLATE",INSULATION BOX,SET,Active
FL1500305W,"FLOOR 15FT (>2200mmW) 3MM ALUM CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.0MM ALUM PLAIN PLATE",INSULATION BOX,SET,Active
FL1500401,"FLOOR 15FT 3MM S/S CHECKERED PLATE, SIDE WALL 1FT HEIGHT",INSULATION BOX,SET,Active
FL1500402,"FLOOR 15FT 3MM S/S CHECKERED PLATE, SIDE WALL 2FT HEIGHT",INSULATION BOX,SET,Active
FL1500403,"FLOOR 15FT 3MM S/S CHECKERED PLATE, SIDE WALL 4FT HEIGHT",INSULATION BOX,SET,Active
FL1500404,"FLOOR 15FT 3MM S/S CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1500405,"FLOOR 15FT 3MM S/S CHECKERED PLATE, SIDE WALL 4FT HEIGHT 1.2MM S/S PLATE",INSULATION BOX,SET,Active
FL1500406,"FLOOR 15FT 3MM S/S CHECKERED PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1500602,"FLOOR 15FT(4500L X 2000W) ALUM CORRUGATED, SIDE WALL 2 FT HEIGHT 3MM ALUM CHECKERED  PLATE",INSULATION BOX,SET,Active
FL1500603,"FLOOR 15FT ALUM CORRUGATED, SIDE WALL 4FT HEIGHT 3MM ALUM PLAIN  PLATE",INSULATION BOX,SET,Active
FL1500604,"FLOOR 15FT ALUM CORRUGATED, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED  PLATE",INSULATION BOX,SET,Active
FL1500605,"FLOOR 15FT(4500L X 2100W) ALUM CORRUGATED, SIDE WALL 2 FT HEIGHT 3MM ALUM CHECKERED  PLATE",INSULATION BOX,SET,Active
FL1500606,"FLOOR 15FT(4500L X 2000W) ALUM CORRUGATED, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1500612,"FLOOR 15FT(4600L X 2100W) ALUM CORRUGATED, SIDE WALL 2 FT HEIGHT 1.2MM S/S PLATE",INSULATION BOX,SET,Active
FL1500613,"FLOOR 15FT(4500L X 2200W) ALUM CORRUGATED, SIDE WALL 2 FT HEIGHT 1.2MM S/S PLATE",INSULATION BOX,SET,Active
FL1500614,"FLOOR 15FT(4575L X 2200W) ALUM CORRUGATED, SIDE WALL 2 FT HEIGHT 3MM ALUM CHECKERED  PLATE",INSULATION BOX,SET,Active
FL1500615,"FLOOR 15FT(4620L X 2250W) ALUM CORRUGATED, SIDE WALL 2 FT HEIGHT 1.5MM ALUM CHECKERED  PLATE",INSULATION BOX,SET,Active
FL1600301,"FLOOR 16FT 3MM ALUM CHECKERED PLATE, SIDE WALL 100MM HEIGHT",INSULATION BOX,SET,Active
FL1600302,"FLOOR 16FT 3MM ALUM CHECKERED PLATE, SIDE WALL 2FT HEIGHT",INSULATION BOX,SET,Active
FL1600304,"FLOOR 16FT (>2200mmW) 3MM ALUM CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1600404,"FLOOR 16FT (>2200mmW) 3MM S/S CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,SET,Active
FL1600601,"FLOOR 16FT ALUM CORRUGATED, SIDE WALL 4FT HEIGHT ALUM CORRUGATED",INSULATION BOX,SET,Active
FL1700104,"FLOOR 17FT 1.2MM S/S PLATE, SIDE WALL FULL HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1700205,"FLOOR 17FT 2MM S/S PLATE, SIDE WALL FULL HEIGHT 1.0MM S/S PLATE",INSULATION BOX,SET,Active
FL1700301,"FLOOR 17FT 3MM ALUM CHECKERED PLATE, SIDE WALL 100MM HEIGHT",INSULATION BOX,SET,Active
FL1700302,"FLOOR 17FT 3MM ALUM CHECKERED PLATE, SIDE WALL 2FT HEIGHT",INSULATION BOX,SET,Active
FL1700304,FLOOR 17FT,INSULATION BOX,SET,Inactive
FL1700405,"FLOOR 17FT 3MM S/S CHECKERED PLATE, SIDE WALL 5FT HEIGHT 0.8MM S/S PLATE",INSULATION BOX,SET,Active
FL1700406,"FLOOR 17FT 3MM S/S CHECKERED PLATE, SIDE WALL FULL HEIGHT 1.5MM ALUM CHECKERED PLATE",INSULATION BOX,BOX,Active
