ST,ST,08538EXSIM-1,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,0873700,1.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,08816-10000,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,09023-00070,9.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-11-6027,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-11-6079,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-11-6560,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-11-6608,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-11-7234,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-11-7486,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-11-8796,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-11-8797,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-11-9098,5.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-11-9497,1.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-13-948,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-13-954,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-22-1003,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-22-1101,1.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-22-297,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-22-306F,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-22-639,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-22-655,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-22-656,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-22-777,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-22-778,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-22-850,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-22-899,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-22-990,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-30-243,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-33-3509,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-33-4209,0.0000,0.0000,0.0000,0.0000,0.0000
