Inventory,ZZZ,068-3202,"EXPANSION VALVE (R12,3 TON)",,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,80.00000000,0.00000000,0,Peiwen,PUR002
Inventory,AAC,068-3209,0683209 DANFOSS EXPANSION VALVE R22 WITH EQUALIZER,,PC,2.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,0.0000,0.0000,,93.50000000,46.62000000,1,PUR003,STR004
Inventory,AAC,068-3348,068Z3348 EXPANSION VALVE R134 WITH EQUALIZER,,PC,3.0000,0,0,0,0,,NULL,NULL,NULL,0,,,1,1.0000,2.0000,,120.00000000,55.00000000,1,Peiwen,System
Inventory,AAC,068-3404,"TES2(B) R404A 1.5M 3/8"" SAE X 1/2"" SAE EXPANSION V",,PC,1.0000,0,0,0,0,,NULL,NULL,NULL,0,,,1,0.0000,1.0000,,120.00000000,49.30000000,1,Peiwen,PUR002
Inventory,MIP,068Z3207,EXP. VALVE (DANFOSS),,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,1.0000,1.0000,,73.20000000,36.60000000,1,Peiwen,Peiwen
Inventory,VKN,0691,SMALL HOOK FOR 0600/0605,,PC,16.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,6.10000000,0.00000000,1,Peiwen,FNC003
Inventory,VKN,0696,EXTRA LARGE CLIP,,PC,9.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,8.10000000,2.70000000,1,Peiwen,FNC003
Inventory,VKN,0698,EXTRA LARGE CLIP FOR THE WALL MOUNTING,,PC,10.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,10.80000000,3.35000000,1,Peiwen,FNC003
Inventory,VKN,0700,"TAP COUPLING, MALE WITH REDUCER 1/2""",,PC,1.0000,0,0,0,0,,NULL,NULL,NULL,0,10,,0,0.0000,0.0000,,20.30000000,5.36375600,1,PUR001,PUR003
Inventory,VKN,0701,"1/2"" HOSE COUPLING",,PC,3.0000,0,0,0,0,,NULL,NULL,NULL,0,10,,0,0.0000,0.0000,,26.20000000,6.92915400,1,Peiwen,PUR003
Inventory,PAL,070115766,S.S HINGE,,PC,11.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,60.0000,50.0000,,36.00000000,19.06110000,1,Peiwen,PUR001
Inventory,PAL,070120776A,"SS REAR DOOR HINGE ""BIG"" H33",,PC,80.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,0.0000,0.0000,,61.60000000,15.10659600,1,PUR001,System
Inventory,PAL,070120783,"S.S. HINGE ""MEDIUM""",,PC,326.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,80.0000,100.0000,,58.40000000,22.16498700,1,Peiwen,System
Inventory,PAL,070122152A,SS REC REAR DOOR HINGE W/RIV,,PC,12.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,10.0000,10.0000,,136.75000000,58.78440000,1,Peiwen,STR004
Inventory,PAL,070122685,SS LAW PROT. HINGE HOLE (070122685C),,PC,2.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,10.0000,10.0000,,148.00000000,58.49542400,1,Peiwen,System
Inventory,VKN,0703,"AUTOMATIC WATERTIGHT COUPLING 1/2""",,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,1,,0,0.0000,0.0000,,63.40000000,16.64670000,1,Peiwen,PUR003
Inventory,PAL,070322203,SET OF 2 SS FLAT BRACKETS+,,PC,21.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,30.0000,25.0000,,30.00000000,13.24770000,1,Peiwen,PUR001
Inventory,ZZZ,070322206,SET OF 2 SS FLAT BRACKET+ PINS,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,200.0000,100.0000,,28.00000000,11.66840000,0,Peiwen,PUR001
Inventory,ZZZ,070322206A,S/S FLAT BRACKET,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,1.00000000,0.00000000,0,Peiwen,PUR001
Inventory,PAL,070326242,SS BRACKET FLAT F/070120776A,,PC,80.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,0.0000,0.0000,,46.00000000,10.92903600,1,PUR001,System
Inventory,PAL,070326243,S.S FLAT BRACKET,,PC,333.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,0.0000,0.0000,,43.00000000,15.83020400,1,PUR001,System
Inventory,VKN,0705,"MALE COUPLING 1/2""",,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,10,,0,0.0000,0.0000,,20.50000000,4.28914400,1,PUR003,PUR003
Inventory,PAL,070521111A,S.S PIN 10X130MM (FOR 070326242),,PC,7.0000,0,0,0,0,,NULL,NULL,NULL,0,,,0,0.0000,0.0000,,10.00000000,3.43794700,1,PUR001,System
Inventory,VKN,070652,"HOSE COUPLING WITH SWIVEL JOINT 1/2""",,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,10,,0,0.0000,0.0000,,74.00000000,23.25936600,1,PUR003,PUR001
Inventory,PAL,070810489A,S.S. COMPL HINGE EX 0708 10489,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,30.0000,30.0000,,20.00000000,0.00000000,1,Peiwen,STR004
